WorkstationGroupID,TranID,BeginDateTime,EndDateTime,OperatorID,TranTime,BreakTime,ArtNum,TNcash,TNcard,Amount
1,1904051060617,2019-04-05T10:12:17,2019-04-05T10:12:45,102,28,13,23,TRUE,FALSE,15.11
1,1904051060618,2019-04-05T10:12:58,2019-04-05T10:13:16,102,18,35,10,TRUE,FALSE,25.01
1,1904051060619,2019-04-05T10:13:51,2019-04-05T10:14:10,102,19,11,4,FALSE,TRUE,36.96
1,1904051060621,2019-04-05T10:14:21,2019-04-05T10:15:37,102,76,13,31,FALSE,TRUE,158.74
1,1904051060623,2019-04-05T10:15:50,2019-04-05T10:16:25,102,35,29,13,TRUE,FALSE,29.51
1,1904051060624,2019-04-05T10:16:54,2019-04-05T10:18:12,102,78,14,26,TRUE,FALSE,102.97
1,1904051060625,2019-04-05T10:18:26,2019-04-05T10:20:00,102,94,17,19,FALSE,TRUE,65.35
1,1904051060627,2019-04-05T10:20:17,2019-04-05T10:20:30,102,13,13,5,TRUE,FALSE,16.95
1,1904051060628,2019-04-05T10:20:43,2019-04-05T10:20:50,102,7,33,5,TRUE,FALSE,26.95
1,1904051060629,2019-04-05T10:21:23,2019-04-05T10:22:24,102,61,18,23,FALSE,TRUE,120.62
1,1904051060631,2019-04-05T10:22:42,2019-04-05T10:25:00,102,138,50,71,FALSE,TRUE,386.01
1,19040510602029,2019-04-05T11:26:19,2019-04-05T11:27:15,102,56,16,23,FALSE,TRUE,128.51
1,19040510602031,2019-04-05T11:27:31,2019-04-05T11:27:43,102,12,10,3,TRUE,FALSE,8.63
1,19040510602032,2019-04-05T11:27:53,2019-04-05T11:28:00,102,7,13,4,TRUE,FALSE,24.38
1,19040510602033,2019-04-05T11:28:13,2019-04-05T11:28:51,102,38,19,6,TRUE,FALSE,27.91
1,19040510602034,2019-04-05T11:29:10,2019-04-05T11:29:44,102,34,5,14,FALSE,TRUE,35.04
1,19040510602036,2019-04-05T11:29:49,2019-04-05T11:29:58,102,9,11,4,TRUE,FALSE,9.96
1,19040510602037,2019-04-05T11:30:09,2019-04-05T11:30:15,102,6,9,2,TRUE,FALSE,6.68
1,19040510602038,2019-04-05T11:30:24,2019-04-05T11:32:05,102,101,7,37,FALSE,TRUE,130.8
1,19040510602040,2019-04-05T11:32:12,2019-04-05T11:32:31,102,19,17,4,FALSE,TRUE,11.96
1,19040510602042,2019-04-05T11:32:48,2019-04-05T11:34:05,102,77,17,57,TRUE,FALSE,217.28
1,19040510602043,2019-04-05T11:34:22,2019-04-05T11:35:08,102,46,9,15,FALSE,TRUE,49.91
1,19040510602045,2019-04-05T11:35:17,2019-04-05T11:35:26,102,9,19,4,TRUE,FALSE,28.66
1,19040510602046,2019-04-05T11:35:45,2019-04-05T11:36:29,102,44,15,12,TRUE,FALSE,43.14
1,19040510602047,2019-04-05T11:36:44,2019-04-05T11:37:16,102,32,15,16,TRUE,FALSE,78.35
1,19040510602048,2019-04-05T11:37:31,2019-04-05T11:37:57,102,26,23,15,TRUE,FALSE,39.04
1,19040510602049,2019-04-05T11:38:20,2019-04-05T11:39:06,102,46,11,16,FALSE,TRUE,89.12
1,19040510602051,2019-04-05T11:39:17,2019-04-05T11:40:16,102,59,39,26,TRUE,FALSE,72.98
1,19040510602052,2019-04-05T11:40:55,2019-04-05T11:42:42,102,107,18,33,FALSE,TRUE,206.97
1,19040510602054,2019-04-05T11:43:00,2019-04-05T11:45:29,102,149,17,51,FALSE,TRUE,280.2
1,19040510602056,2019-04-05T11:45:46,2019-04-05T11:46:35,102,49,25,21,FALSE,TRUE,98.15
1,19040510602058,2019-04-05T11:47:00,2019-04-05T11:47:47,102,47,49,38,FALSE,TRUE,125.25
1,19040510602062,2019-04-05T11:48:36,2019-04-05T11:49:27,102,51,31,16,TRUE,FALSE,52.76
1,19040510602063,2019-04-05T11:49:58,2019-04-05T11:50:43,102,45,11,22,FALSE,TRUE,109.75
1,19040510602065,2019-04-05T11:50:54,2019-04-05T11:52:34,102,100,19,51,TRUE,FALSE,185.66
1,19040510602066,2019-04-05T11:52:53,2019-04-05T11:53:28,102,35,19,11,TRUE,FALSE,62.95
1,19040510602067,2019-04-05T11:53:47,2019-04-05T11:54:01,102,14,7,3,FALSE,TRUE,22.66
1,19040510602069,2019-04-05T11:54:08,2019-04-05T11:54:30,102,22,11,2,TRUE,FALSE,3.38
1,19040510602070,2019-04-05T11:54:41,2019-04-05T11:55:36,102,55,42,25,TRUE,FALSE,106.35
1,19040510602071,2019-04-05T11:56:18,2019-04-05T11:56:35,102,17,13,5,FALSE,TRUE,30.51
1,19040510602073,2019-04-05T11:56:48,2019-04-05T11:57:06,102,18,15,6,FALSE,TRUE,25.72
1,19040510602075,2019-04-05T11:57:21,2019-04-05T11:58:34,102,73,21,21,TRUE,FALSE,67.82
1,19040510602076,2019-04-05T11:58:55,2019-04-05T11:59:05,102,10,15,5,TRUE,FALSE,9.35
1,19040510602077,2019-04-05T11:59:20,2019-04-05T12:00:49,102,89,20,32,TRUE,FALSE,92.44
1,19040510602078,2019-04-05T12:01:09,2019-04-05T12:01:46,102,37,42,10,FALSE,TRUE,45.46
1,19040510602080,2019-04-05T12:02:28,2019-04-05T12:02:57,102,29,22,12,TRUE,FALSE,32.87
1,19040510602081,2019-04-05T12:03:19,2019-04-05T12:04:53,102,94,23,60,TRUE,FALSE,189.04
1,19040510602082,2019-04-05T12:05:16,2019-04-05T12:05:35,102,19,7,7,FALSE,TRUE,24.01
1,19040510602084,2019-04-05T12:05:42,2019-04-05T12:06:05,102,23,20,12,TRUE,FALSE,17.3
1,1904061060204,2019-04-06T09:27:59,2019-04-06T09:28:39,102,40,18,5,FALSE,TRUE,32.5
1,1904061060206,2019-04-06T09:28:57,2019-04-06T09:30:19,102,82,12,35,FALSE,TRUE,132.58
1,1904061060208,2019-04-06T09:30:31,2019-04-06T09:32:31,102,120,12,57,FALSE,TRUE,222.08
1,19040610602010,2019-04-06T09:32:43,2019-04-06T09:34:53,102,130,8,64,FALSE,TRUE,232.44
1,19040610602012,2019-04-06T09:35:01,2019-04-06T09:37:03,102,122,17,50,FALSE,TRUE,150.12
1,19040610602014,2019-04-06T09:37:20,2019-04-06T09:37:33,102,13,20,9,TRUE,FALSE,172.63
1,19040610602015,2019-04-06T09:37:53,2019-04-06T09:39:24,102,91,22,68,TRUE,FALSE,293.5
1,19040610602016,2019-04-06T09:39:46,2019-04-06T09:42:15,102,149,18,37,FALSE,TRUE,295.12
1,19040610602018,2019-04-06T09:42:33,2019-04-06T09:44:29,102,116,22,61,FALSE,TRUE,238.66
1,19040610602020,2019-04-06T09:44:51,2019-04-06T09:47:06,102,135,22,98,TRUE,FALSE,259.44
1,19040610602021,2019-04-06T09:47:28,2019-04-06T09:47:55,102,27,28,31,TRUE,FALSE,49.34
1,19040610602022,2019-04-06T09:48:23,2019-04-06T09:49:35,102,72,16,19,FALSE,TRUE,83.9
1,19040610602024,2019-04-06T09:49:51,2019-04-06T09:50:22,102,31,18,12,TRUE,FALSE,99.95
1,19040610602025,2019-04-06T09:50:40,2019-04-06T09:51:38,102,58,12,26,FALSE,TRUE,88.24
1,19040610602027,2019-04-06T09:51:50,2019-04-06T09:52:42,102,52,20,33,TRUE,FALSE,91.38
1,19040610602028,2019-04-06T09:53:02,2019-04-06T09:53:41,102,39,14,18,TRUE,FALSE,52.98
1,19040610602029,2019-04-06T09:53:55,2019-04-06T09:55:04,102,69,9,31,FALSE,TRUE,165.66
1,19040610602031,2019-04-06T09:55:13,2019-04-06T09:55:33,102,20,20,4,TRUE,FALSE,4.58
1,19040610602032,2019-04-06T09:55:53,2019-04-06T09:56:12,102,19,37,10,TRUE,FALSE,46.9
1,19040610602033,2019-04-06T09:56:49,2019-04-06T09:59:59,102,190,12,60,FALSE,TRUE,261.56
1,19040610602035,2019-04-06T10:00:11,2019-04-06T10:00:58,102,47,10,9,FALSE,TRUE,63.9
1,19040610602037,2019-04-06T10:01:08,2019-04-06T10:02:16,102,68,13,15,FALSE,TRUE,90.85
1,19040610602039,2019-04-06T10:02:29,2019-04-06T10:02:51,102,22,16,6,FALSE,TRUE,34.56
1,19040610602041,2019-04-06T10:03:07,2019-04-06T10:04:06,102,59,27,25,TRUE,FALSE,66.07
1,19040610602042,2019-04-06T10:04:33,2019-04-06T10:04:58,102,25,19,10,TRUE,FALSE,23.34
1,19040610602043,2019-04-06T10:05:17,2019-04-06T10:06:52,102,95,16,42,TRUE,FALSE,109.45
1,19040610602049,2019-04-06T10:50:35,2019-04-06T10:54:28,102,233,21,128,FALSE,TRUE,541.79
1,19040610602051,2019-04-06T10:54:49,2019-04-06T10:57:31,102,162,26,98,TRUE,FALSE,334.09
1,19040610602052,2019-04-06T10:57:57,2019-04-06T10:59:09,102,72,18,26,FALSE,TRUE,75.65
1,19040610602054,2019-04-06T10:59:27,2019-04-06T11:01:08,102,101,16,54,TRUE,FALSE,191.85
1,19040610602055,2019-04-06T11:01:24,2019-04-06T11:02:37,102,73,27,31,TRUE,FALSE,136.08
1,19040610602056,2019-04-06T11:03:04,2019-04-06T11:03:33,102,29,60,17,TRUE,FALSE,72.09
1,19040610602057,2019-04-06T11:04:33,2019-04-06T11:09:03,102,270,26,83,FALSE,TRUE,422.14
1,19040610602059,2019-04-06T11:09:29,2019-04-06T11:10:53,102,84,16,35,FALSE,TRUE,259.78
1,19040610602061,2019-04-06T11:11:09,2019-04-06T11:13:07,102,118,16,59,FALSE,TRUE,304.84
1,19040610602063,2019-04-06T11:13:23,2019-04-06T11:15:00,102,97,9,21,FALSE,TRUE,129.9
1,19040610602065,2019-04-06T11:15:09,2019-04-06T11:15:53,102,44,415,13,TRUE,FALSE,41.73
1,19040610602068,2019-04-06T11:22:48,2019-04-06T11:24:13,102,85,28,33,TRUE,FALSE,217.96
1,19040610602069,2019-04-06T11:24:41,2019-04-06T11:25:52,102,71,31,55,FALSE,TRUE,159.51
1,19040610602072,2019-04-06T11:26:23,2019-04-06T11:27:14,102,51,22,30,TRUE,FALSE,96.56
1,19040610602073,2019-04-06T11:27:36,2019-04-06T11:28:49,102,73,11,25,FALSE,TRUE,128.8
1,19040610602075,2019-04-06T11:29:00,2019-04-06T11:29:52,102,52,17,23,TRUE,FALSE,109.89
1,19040610602076,2019-04-06T11:30:09,2019-04-06T11:32:44,102,155,22,74,TRUE,FALSE,219.58
1,19040610602077,2019-04-06T11:33:06,2019-04-06T11:35:00,102,114,13,46,FALSE,TRUE,209.54
1,19040610602079,2019-04-06T11:35:13,2019-04-06T11:38:01,102,168,11,56,FALSE,TRUE,328.41
1,19040610602081,2019-04-06T11:38:12,2019-04-06T11:39:19,102,67,15,23,TRUE,FALSE,99.33
1,19040610602082,2019-04-06T11:39:34,2019-04-06T11:40:06,102,32,32,18,TRUE,FALSE,37.35
1,19040610602085,2019-04-06T11:40:38,2019-04-06T11:41:28,102,50,9,32,FALSE,TRUE,114.63
1,19040610602087,2019-04-06T11:41:37,2019-04-06T11:42:02,102,25,14,7,FALSE,TRUE,85.15
1,19040610602089,2019-04-06T11:42:16,2019-04-06T11:43:28,102,72,7,17,FALSE,TRUE,208.44
1,19040610602091,2019-04-06T11:43:35,2019-04-06T11:43:56,102,21,39,4,FALSE,TRUE,46.8
1,19040610602093,2019-04-06T11:44:35,2019-04-06T11:46:08,102,93,13,18,TRUE,FALSE,73.38
1,19040610602094,2019-04-06T11:46:21,2019-04-06T11:47:17,102,56,17,17,FALSE,TRUE,55.81
1,19040610602096,2019-04-06T11:47:34,2019-04-06T11:48:18,102,44,10,24,TRUE,FALSE,67.56
1,19040610602097,2019-04-06T11:48:28,2019-04-06T11:48:39,102,11,13,3,TRUE,FALSE,26.22
1,19040610602098,2019-04-06T11:48:52,2019-04-06T11:49:16,102,24,66,14,TRUE,FALSE,86.36
1,19040610602099,2019-04-06T11:50:22,2019-04-06T11:51:55,102,93,28,52,FALSE,TRUE,183.39
1,190406106020101,2019-04-06T11:52:23,2019-04-06T11:54:31,102,128,15,30,TRUE,TRUE,129.29
1,190406106020103,2019-04-06T11:54:46,2019-04-06T11:58:40,102,234,9,84,FALSE,TRUE,333.89
1,190406106020105,2019-04-06T11:58:49,2019-04-06T12:00:18,102,89,9,46,FALSE,TRUE,151.17
1,190406106020107,2019-04-06T12:00:27,2019-04-06T12:02:10,102,103,635,31,FALSE,TRUE,81.25
1,190406106020111,2019-04-06T12:12:45,2019-04-06T12:13:46,102,61,23,8,FALSE,TRUE,16.22
1,190406106020113,2019-04-06T12:14:09,2019-04-06T12:14:18,102,9,52,2,TRUE,FALSE,5.54
1,190406106020115,2019-04-06T12:15:10,2019-04-06T12:15:34,102,24,17,15,TRUE,FALSE,64.43
1,190406106020116,2019-04-06T12:15:51,2019-04-06T12:16:06,102,15,10,2,FALSE,TRUE,30.98
1,190406106020118,2019-04-06T12:16:16,2019-04-06T12:17:10,102,54,12,12,TRUE,FALSE,37.41
1,190406106020119,2019-04-06T12:17:22,2019-04-06T12:19:17,102,115,18,59,FALSE,TRUE,195.41
1,190406106020121,2019-04-06T12:19:35,2019-04-06T12:20:07,102,32,9,12,FALSE,TRUE,28.63
1,190406106020123,2019-04-06T12:20:16,2019-04-06T12:21:02,102,46,18,2,TRUE,FALSE,3.98
1,190406106020124,2019-04-06T12:21:20,2019-04-06T12:21:52,102,32,14,12,TRUE,FALSE,41.08
1,190406106020125,2019-04-06T12:22:06,2019-04-06T12:23:00,102,54,10,20,TRUE,FALSE,74.69
1,190406106020126,2019-04-06T12:23:10,2019-04-06T12:23:24,102,14,8,2,FALSE,TRUE,19.98
1,190406106020128,2019-04-06T12:23:32,2019-04-06T12:24:54,102,82,23,31,FALSE,TRUE,88.18
1,190406106020130,2019-04-06T12:25:17,2019-04-06T12:25:43,102,26,7,3,TRUE,FALSE,12.63
1,190406106020131,2019-04-06T12:25:50,2019-04-06T12:25:56,102,6,10,2,TRUE,FALSE,4.25
1,190406106020132,2019-04-06T12:26:06,2019-04-06T12:27:05,102,59,16,22,FALSE,TRUE,56.51
1,19040910602274,2019-04-09T11:23:32,2019-04-09T11:24:27,102,55,23,23,TRUE,FALSE,102.06
1,19040910602275,2019-04-09T11:24:50,2019-04-09T11:26:32,102,102,13,19,TRUE,FALSE,46.69
1,19040910602276,2019-04-09T11:26:45,2019-04-09T11:27:06,102,21,18,9,TRUE,FALSE,30.98
1,19040910602277,2019-04-09T11:27:24,2019-04-09T11:27:56,102,32,20,12,TRUE,FALSE,27.59
1,19040910602278,2019-04-09T11:28:16,2019-04-09T11:28:54,102,38,15,15,TRUE,FALSE,59.2
1,19040910602279,2019-04-09T11:29:09,2019-04-09T11:29:54,102,45,20,32,TRUE,FALSE,171.58
1,19040910602280,2019-04-09T11:30:14,2019-04-09T11:30:58,102,44,38,11,FALSE,TRUE,36.95
1,19040910602282,2019-04-09T11:31:36,2019-04-09T11:32:14,102,38,13,8,TRUE,FALSE,55.44
1,19040910602283,2019-04-09T11:32:27,2019-04-09T11:33:52,102,85,20,14,TRUE,FALSE,41.16
1,19040910602284,2019-04-09T11:34:12,2019-04-09T11:34:47,102,35,13,12,TRUE,FALSE,38.5
1,19040910602285,2019-04-09T11:35:00,2019-04-09T11:35:33,102,33,12,18,FALSE,FALSE,91.02
1,19040910602286,2019-04-09T11:35:45,2019-04-09T11:36:24,102,39,47,18,TRUE,FALSE,72.1
1,19040910602287,2019-04-09T11:37:11,2019-04-09T11:38:07,102,56,9,11,TRUE,FALSE,23.89
1,19040910602288,2019-04-09T11:38:16,2019-04-09T11:39:41,102,85,9,23,FALSE,TRUE,109.35
1,19040910602290,2019-04-09T11:39:50,2019-04-09T11:41:48,102,118,9,25,FALSE,TRUE,109.21
1,19040910602292,2019-04-09T11:41:57,2019-04-09T11:42:37,102,40,25,17,TRUE,FALSE,68.91
1,19040910602293,2019-04-09T11:43:02,2019-04-09T11:43:19,102,17,17,6,FALSE,TRUE,23.25
1,19040910602295,2019-04-09T11:43:36,2019-04-09T11:44:14,102,38,38,10,TRUE,FALSE,17.89
1,19040910602296,2019-04-09T11:44:52,2019-04-09T11:46:38,102,106,31,66,TRUE,FALSE,335.47
1,19040910602298,2019-04-09T11:47:09,2019-04-09T11:47:32,102,23,11,6,FALSE,TRUE,13.14
1,190409106022100,2019-04-09T11:47:43,2019-04-09T11:48:00,102,17,26,17,TRUE,FALSE,88.89
1,190409106022101,2019-04-09T11:48:26,2019-04-09T11:49:01,102,35,9,14,FALSE,TRUE,62.71
1,190409106022103,2019-04-09T11:49:10,2019-04-09T11:49:30,102,20,18,6,FALSE,TRUE,27.68
1,190409106022105,2019-04-09T11:49:48,2019-04-09T11:50:47,102,59,16,7,FALSE,TRUE,15.83
1,190409106022109,2019-04-09T11:51:03,2019-04-09T11:51:20,102,17,16,13,TRUE,FALSE,20.65
1,190409106022110,2019-04-09T11:51:36,2019-04-09T11:52:23,102,47,20,15,FALSE,TRUE,63.88
1,190409106022112,2019-04-09T11:52:43,2019-04-09T11:53:35,102,52,19,11,FALSE,TRUE,33.2
1,190409106022114,2019-04-09T11:53:54,2019-04-09T11:55:10,102,76,34,26,TRUE,FALSE,51.07
1,190409106022115,2019-04-09T11:55:44,2019-04-09T11:56:18,102,34,13,5,TRUE,FALSE,7.07
1,190409106022116,2019-04-09T11:56:31,2019-04-09T11:57:08,102,37,10,6,FALSE,TRUE,29.21
1,190409106022118,2019-04-09T11:57:18,2019-04-09T11:57:22,102,4,11,1,TRUE,FALSE,2.29
1,190409106022119,2019-04-09T11:57:33,2019-04-09T11:58:10,102,37,33,12,TRUE,FALSE,17.11
1,190409106022120,2019-04-09T11:58:43,2019-04-09T11:59:09,102,26,27,15,TRUE,FALSE,117.33
1,190409106022121,2019-04-09T11:59:36,2019-04-09T12:00:21,102,45,9,14,TRUE,FALSE,40.01
1,190409106022122,2019-04-09T12:00:30,2019-04-09T12:01:04,102,34,10,6,FALSE,TRUE,55.07
1,190409106022124,2019-04-09T12:01:14,2019-04-09T12:01:56,102,42,18,4,TRUE,FALSE,22.06
1,1904091060736,2019-04-09T12:53:20,2019-04-09T12:53:43,102,23,12,7,TRUE,FALSE,19.41
1,1904091060737,2019-04-09T12:53:55,2019-04-09T12:55:02,102,67,10,13,FALSE,TRUE,59.92
1,1904091060739,2019-04-09T12:55:12,2019-04-09T12:55:58,102,46,25,15,TRUE,FALSE,28.66
1,1904091060740,2019-04-09T12:56:23,2019-04-09T12:56:44,102,21,14,10,TRUE,FALSE,28.36
1,1904091060741,2019-04-09T12:56:58,2019-04-09T12:57:18,102,20,29,12,TRUE,FALSE,50.48
1,1904091060742,2019-04-09T12:57:47,2019-04-09T12:57:54,102,7,11,4,TRUE,FALSE,17.96
1,1904091060743,2019-04-09T12:58:05,2019-04-09T12:58:16,102,11,22,5,TRUE,FALSE,22.84
1,1904091060744,2019-04-09T12:58:38,2019-04-09T12:59:13,102,35,52,11,TRUE,FALSE,39.95
1,1904091060748,2019-04-09T13:00:05,2019-04-09T13:00:42,102,37,12,8,TRUE,FALSE,20.37
1,1904091060749,2019-04-09T13:00:54,2019-04-09T13:01:48,102,54,12,10,TRUE,FALSE,23.88
1,1904091060750,2019-04-09T13:02:00,2019-04-09T13:02:57,102,57,10,23,FALSE,TRUE,90.81
1,1904091060752,2019-04-09T13:03:07,2019-04-09T13:03:45,102,38,20,6,TRUE,FALSE,57.14
1,1904091060753,2019-04-09T13:04:05,2019-04-09T13:04:23,102,18,131,8,TRUE,FALSE,21.34
1,1904091060757,2019-04-09T13:06:34,2019-04-09T13:08:07,102,93,18,57,FALSE,TRUE,148.63
1,1904091060759,2019-04-09T13:08:25,2019-04-09T13:09:38,102,73,44,33,TRUE,FALSE,139.25
1,1904091060762,2019-04-09T13:10:22,2019-04-09T13:10:55,102,33,12,7,FALSE,TRUE,24.43
1,1904091060764,2019-04-09T13:11:07,2019-04-09T13:11:58,102,51,14,12,TRUE,FALSE,104.82
1,1904091060765,2019-04-09T13:12:12,2019-04-09T13:12:51,102,39,10,10,TRUE,FALSE,38.99
1,1904091060766,2019-04-09T13:13:01,2019-04-09T13:14:06,102,65,14,17,FALSE,TRUE,53.27
1,1904091060768,2019-04-09T13:14:20,2019-04-09T13:14:40,102,20,12,7,TRUE,FALSE,24.93
1,1904091060769,2019-04-09T13:14:52,2019-04-09T13:16:43,102,111,44,34,TRUE,FALSE,90.06
1,1904091060770,2019-04-09T13:17:27,2019-04-09T13:17:57,102,30,24,13,TRUE,FALSE,110.66
1,1904091060771,2019-04-09T13:18:21,2019-04-09T13:19:26,102,65,15,27,FALSE,TRUE,108.54
1,1904091060773,2019-04-09T13:19:41,2019-04-09T13:20:25,102,44,11,5,TRUE,FALSE,10.39
1,1904091060774,2019-04-09T13:20:36,2019-04-09T13:20:48,102,12,17,9,TRUE,FALSE,43.51
1,1904091060775,2019-04-09T13:21:05,2019-04-09T13:21:47,102,42,26,20,TRUE,FALSE,36.32
1,1904091060776,2019-04-09T13:22:13,2019-04-09T13:22:47,102,34,12,22,TRUE,FALSE,97.32
1,1904091060777,2019-04-09T13:22:59,2019-04-09T13:23:57,102,58,13,22,FALSE,TRUE,100.88
1,1904091060779,2019-04-09T13:24:10,2019-04-09T13:25:30,102,80,19,18,FALSE,TRUE,71.65
1,1904091060783,2019-04-09T13:25:49,2019-04-09T13:26:29,102,40,19,20,FALSE,TRUE,33.97
1,1904091060785,2019-04-09T13:26:48,2019-04-09T13:26:56,102,8,10,3,TRUE,FALSE,17.46
1,1904091060786,2019-04-09T13:27:06,2019-04-09T13:28:15,102,69,13,20,TRUE,FALSE,45.57
1,1904091060787,2019-04-09T13:28:28,2019-04-09T13:28:52,102,24,11,3,FALSE,TRUE,8.57
1,1904101060204,2019-04-10T11:46:18,2019-04-10T11:47:17,102,59,16,10,FALSE,TRUE,53.14
1,1904101060206,2019-04-10T11:47:33,2019-04-10T11:48:02,102,29,47,16,TRUE,FALSE,66.94
1,1904101060207,2019-04-10T11:48:49,2019-04-10T11:49:19,102,30,17,14,TRUE,FALSE,29.92
1,1904101060208,2019-04-10T11:49:36,2019-04-10T11:49:53,102,17,7,3,FALSE,TRUE,26.98
1,19041010602010,2019-04-10T11:50:00,2019-04-10T11:50:30,102,30,12,15,TRUE,FALSE,67.94
1,19041010602011,2019-04-10T11:50:42,2019-04-10T11:51:36,102,54,17,13,TRUE,FALSE,26.55
1,19041010602012,2019-04-10T11:51:53,2019-04-10T11:53:36,102,103,11,21,FALSE,TRUE,55.04
1,19041010602014,2019-04-10T11:53:47,2019-04-10T11:54:24,102,37,24,10,TRUE,FALSE,28.61
1,19041010602015,2019-04-10T11:54:48,2019-04-10T11:55:22,102,34,16,14,TRUE,FALSE,37.82
1,19041010602016,2019-04-10T11:55:38,2019-04-10T11:56:28,102,50,11,27,TRUE,FALSE,219.23
1,19041010602017,2019-04-10T11:56:39,2019-04-10T11:57:12,102,33,6,8,TRUE,FALSE,50.7
1,19041010602018,2019-04-10T11:57:18,2019-04-10T11:57:50,102,32,13,6,FALSE,TRUE,15.64
1,19041010602020,2019-04-10T11:58:03,2019-04-10T11:58:28,102,25,14,11,FALSE,TRUE,25.67
1,19041010602022,2019-04-10T11:58:42,2019-04-10T11:59:26,102,44,7,18,FALSE,TRUE,86.1
1,19041010602024,2019-04-10T11:59:33,2019-04-10T12:00:04,102,31,13,10,TRUE,FALSE,41.7
1,19041010602025,2019-04-10T12:00:17,2019-04-10T12:00:41,102,24,11,2,TRUE,FALSE,10.68
1,19041010602026,2019-04-10T12:00:52,2019-04-10T12:01:29,102,37,56,9,TRUE,FALSE,34.15
1,19041010602027,2019-04-10T12:02:25,2019-04-10T12:03:20,102,55,16,17,FALSE,TRUE,39.48
1,19041010602029,2019-04-10T12:03:36,2019-04-10T12:04:09,102,33,8,12,FALSE,TRUE,30.16
1,19041010602031,2019-04-10T12:04:17,2019-04-10T12:05:19,102,62,26,16,FALSE,TRUE,44.82
1,19041010602033,2019-04-10T12:05:45,2019-04-10T12:06:10,102,25,12,13,FALSE,TRUE,36.87
1,19041010602035,2019-04-10T12:06:22,2019-04-10T12:07:40,102,78,11,25,TRUE,FALSE,113.02
1,19041010602036,2019-04-10T12:07:51,2019-04-10T12:08:41,102,50,13,17,FALSE,TRUE,51.48
1,19041010602038,2019-04-10T12:08:54,2019-04-10T12:10:20,102,86,28,32,TRUE,FALSE,126.37
1,19041010602039,2019-04-10T12:10:48,2019-04-10T12:12:06,102,78,8,13,FALSE,TRUE,65.04
1,19041010602041,2019-04-10T12:12:14,2019-04-10T12:14:23,102,129,13,77,FALSE,TRUE,301.85
1,19041010602043,2019-04-10T12:14:36,2019-04-10T12:15:59,102,83,11,33,FALSE,TRUE,122.78
1,19041010602045,2019-04-10T12:16:10,2019-04-10T12:17:08,102,58,7,8,FALSE,TRUE,5.96
1,19041010602047,2019-04-10T12:17:15,2019-04-10T12:19:00,102,105,11,39,FALSE,TRUE,166.19
1,19041010602049,2019-04-10T12:19:11,2019-04-10T12:20:16,102,65,13,18,TRUE,FALSE,104.31
1,19041010602050,2019-04-10T12:20:29,2019-04-10T12:20:58,102,29,12,20,TRUE,FALSE,59.69
1,19041010602051,2019-04-10T12:21:10,2019-04-10T12:21:39,102,29,26,13,TRUE,FALSE,46.46
1,19041010602052,2019-04-10T12:22:05,2019-04-10T12:22:39,102,34,44,20,TRUE,FALSE,88.95
1,19041010602054,2019-04-10T12:23:23,2019-04-10T12:24:10,102,47,39,8,FALSE,TRUE,39.29
1,19041010602056,2019-04-10T12:24:49,2019-04-10T12:25:53,102,64,34,38,FALSE,TRUE,80.68
1,19041010602060,2019-04-10T12:26:27,2019-04-10T12:26:41,102,14,33,10,TRUE,FALSE,31.63
1,19041010602061,2019-04-10T12:27:14,2019-04-10T12:28:17,102,63,11,9,FALSE,TRUE,92.22
1,19041010602063,2019-04-10T12:28:28,2019-04-10T12:28:56,102,28,17,17,TRUE,FALSE,50.74
1,19041010602064,2019-04-10T12:29:13,2019-04-10T12:29:47,102,34,22,14,TRUE,FALSE,13.22
1,19041010602065,2019-04-10T12:30:09,2019-04-10T12:30:18,102,9,11,3,TRUE,FALSE,8.4
1,19041010602066,2019-04-10T12:30:29,2019-04-10T12:31:03,102,34,13,22,TRUE,FALSE,60.94
1,19041010602067,2019-04-10T12:31:16,2019-04-10T12:31:45,102,29,21,12,TRUE,FALSE,51.79
1,19041010602068,2019-04-10T12:32:06,2019-04-10T12:32:33,102,27,34,9,TRUE,FALSE,57.13
1,19041010602069,2019-04-10T12:33:07,2019-04-10T12:33:29,102,22,15,6,FALSE,TRUE,42.24
1,19041010602071,2019-04-10T12:33:44,2019-04-10T12:34:17,102,33,32,4,TRUE,FALSE,25.81
1,19041010602072,2019-04-10T12:34:49,2019-04-10T12:35:03,102,14,17,6,TRUE,FALSE,21.94
1,19041010602073,2019-04-10T12:35:20,2019-04-10T12:35:37,102,17,17,11,TRUE,FALSE,41.89
1,19041010602074,2019-04-10T12:35:54,2019-04-10T12:36:15,102,21,38,7,TRUE,FALSE,16.18
1,19041010602075,2019-04-10T12:36:53,2019-04-10T12:37:55,102,62,41,21,FALSE,TRUE,51.07
1,19041010602077,2019-04-10T12:38:36,2019-04-10T12:40:09,102,93,27,16,FALSE,TRUE,107.64
1,19041010602080,2019-04-10T12:40:36,2019-04-10T12:43:26,102,170,48,63,FALSE,TRUE,263.89
1,19041010602082,2019-04-10T12:44:14,2019-04-10T12:45:13,102,59,15,23,TRUE,FALSE,114.99
1,19041010602083,2019-04-10T12:45:28,2019-04-10T12:46:20,102,52,12,17,TRUE,FALSE,57.19
1,19041010602084,2019-04-10T12:46:32,2019-04-10T12:47:07,102,35,21,9,TRUE,FALSE,71.75
